X,Y,Z
41.514500000000005,80.7745,2.2835
41.517500000000005,80.77250000000001,2.2855000000000003
41.5185,80.7745,2.2845
41.508500000000005,80.77850000000001,2.2855000000000003
41.511500000000005,80.77950000000001,2.2845
41.505500000000005,80.7805,2.2845
41.5095,80.78250000000001,2.2845
41.5125,80.7835,2.2845
41.5165,80.7835,2.2845
41.523500000000006,80.7715,2.2845
41.5215,80.77550000000001,2.2845
41.5305,80.7685,2.2835
41.5345,80.76950000000001,2.2835
41.529500000000006,80.76950000000001,2.2845
41.5255,80.77650000000001,2.2845
41.5245,80.77850000000001,2.2845
41.529500000000006,80.7775,2.2845
41.5345,80.77650000000001,2.2855000000000003
41.533500000000004,80.77850000000001,2.2845
41.535500000000006,80.77950000000001,2.2845
41.532500000000006,80.7835,2.2855000000000003
41.5075,80.79050000000001,2.2855000000000003
41.5195,80.79050000000001,2.2865
41.511500000000005,80.7925,2.2855000000000003
41.5095,80.79650000000001,2.2875
41.5155,80.7925,2.2855000000000003
41.5135,80.79350000000001,2.2875
41.5195,80.79450000000001,2.2855000000000003
41.5185,80.79950000000001,2.2875
41.520500000000006,80.78450000000001,2.2845
41.5245,80.78550000000001,2.2855000000000003
41.5245,80.78850000000001,2.2865
41.5285,80.78750000000001,2.2845
41.529500000000006,80.7865,2.2865
41.535500000000006,80.78450000000001,2.2855000000000003
41.529500000000006,80.78850000000001,2.2855000000000003
41.532500000000006,80.78850000000001,2.2845
41.535500000000006,80.7895,2.2845
41.523500000000006,80.7955,2.2855000000000003
41.5215,80.79350000000001,2.2865
41.5275,80.7955,2.2855000000000003
41.5305,80.79750000000001,2.2855000000000003
41.5345,80.7985,2.2855000000000003
41.474500000000006,80.8015,2.2875
41.478500000000004,80.8005,2.2875
41.477500000000006,80.8035,2.2865
41.481500000000004,80.8045,2.2865
41.4855,80.8045,2.2875
41.472500000000004,80.8125,2.2875
41.4765,80.8125,2.2875
41.480500000000006,80.8135,2.2875
41.484500000000004,80.8155,2.2875
41.48950000000001,80.8065,2.2865
41.493500000000004,80.8065,2.2875
41.4985,80.8015,2.2875
41.4885,80.8155,2.2875
41.49250000000001,80.8155,2.2875
41.4975,80.80850000000001,2.2865
41.5015,80.80850000000001,2.2875
41.496500000000005,80.81750000000001,2.2875
41.5035,80.8195,2.2875
41.477500000000006,80.8065,2.2885
41.477500000000006,80.8105,2.2895000000000003
41.472500000000004,80.8125,2.2885
41.48350000000001,80.80850000000001,2.2885
41.493500000000004,80.8035,2.2885
41.4885,80.8065,2.2885
41.4975,80.8045,2.2915
41.5035,80.8155,2.2885
41.5015,80.8155,2.2915
41.475500000000004,80.8215,2.2885
41.4795,80.8225,2.2885
41.48350000000001,80.82350000000001,2.2885
41.472500000000004,80.8275,2.2905
41.474500000000006,80.8305,2.2895000000000003
41.475500000000004,80.8315,2.2905
41.4795,80.82950000000001,2.2905
41.487500000000004,80.8245,2.2885
41.4855,80.8275,2.2895000000000003
41.490500000000004,80.82350000000001,2.2905
41.4945,80.8215,2.2895000000000003
41.5005,80.81750000000001,2.2885
41.5005,80.82050000000001,2.2895000000000003
41.490500000000004,80.8255,2.2885
41.4945,80.82650000000001,2.2885
41.4975,80.8275,2.2895000000000003
41.4985,80.8275,2.2885
41.502500000000005,80.8275,2.2885
41.5065,80.8005,2.2865
41.5105,80.8015,2.2865
41.514500000000005,80.80250000000001,2.2865
41.517500000000005,80.8035,2.2865
41.5135,80.8045,2.2875
41.505500000000005,80.8105,2.2865
41.508500000000005,80.8105,2.2875
41.511500000000005,80.8105,2.2875
41.5125,80.81150000000001,2.2875
41.5165,80.8135,2.2875
41.5215,80.8045,2.2865
41.5255,80.80550000000001,2.2865
41.5315,80.8045,2.2875
41.529500000000006,80.8065,2.2865
41.533500000000004,80.8065,2.2865
41.520500000000006,80.8135,2.2875
41.5245,80.81450000000001,2.2875
41.5285,80.8155,2.2875
41.511500000000005,80.8215,2.2875
41.5195,80.82350000000001,2.2875
41.532500000000006,80.8165,2.2875
41.535500000000006,80.81750000000001,2.2875
41.523500000000006,80.8245,2.2875
41.526500000000006,80.8255,2.2875
41.5185,80.80250000000001,2.2895000000000003
41.5105,80.81450000000001,2.2885
41.5155,80.81150000000001,2.2885
41.5255,80.8065,2.2885
41.5275,80.8075,2.2905
41.520500000000006,80.8095,2.2885
41.535500000000006,80.8155,2.2905
41.505500000000005,80.8165,2.2895000000000003
41.5075,80.8195,2.2885
41.5155,80.8215,2.2885
41.5125,80.8225,2.2925
41.5065,80.82950000000001,2.2885
41.5105,80.8305,2.2885
41.5135,80.8315,2.2885
41.517500000000005,80.82950000000001,2.2895000000000003
41.517500000000005,80.8315,2.2885
41.532500000000006,80.8225,2.2895000000000003
41.5225,80.8275,2.2895000000000003
41.526500000000006,80.8245,2.2895000000000003
41.5215,80.8315,2.2895000000000003
41.520500000000006,80.8315,2.2935000000000003
41.5305,80.8255,2.2885
41.535500000000006,80.8255,2.2885
41.5345,80.82650000000001,2.2885
41.5315,80.8315,2.2895000000000003
41.538500000000006,80.76950000000001,2.2835
41.542500000000004,80.77050000000001,2.2835
